filename,method,coin_detected,coin_in_corner,area_pixels,area_cm2,perimeter_cm,width_cm,height_cm,pixels_per_cm,ratio,percentage
burn_0061_brightness_decrease.jpg,binary_hsv,True,True,29134,63.03,136.54,7.53,16.51,21.5,20.06,2006.31
burn_0156_horizontal_flip.jpg,binary_hsv,True,True,11836,24.45,57.62,6.14,5.45,22.0,7.78,778.27
burn_0156_vertical_flip.jpg,binary_hsv,True,True,11758,24.29,54.21,6.14,5.45,22.0,7.73,773.17
burn_0156_rotation_90.jpg,binary_hsv,True,True,11802,24.38,58.29,5.45,6.18,22.0,7.76,776.04
burn_0156_brightness_increase.jpg,binary_hsv,True,True,53536,105.75,192.83,12.44,17.07,22.5,33.66,3366.13
burn_0156_brightness_decrease.jpg,binary_hsv,True,True,12251,26.5,62.25,6.33,5.44,21.5,8.44,843.52
burn_0132_horizontal_flip.jpg,binary_hsv,True,True,33598,12.92,75.73,6.63,4.86,51.0,4.11,411.26
burn_0132_vertical_flip.jpg,binary_hsv,True,True,33798,12.99,72.47,6.27,4.55,51.0,4.13,413.48
burn_0132_rotation_90.jpg,binary_hsv,True,True,33687,12.95,76.06,4.86,6.59,51.0,4.12,412.21
burn_0132_brightness_increase.jpg,binary_hsv,True,True,45581,17.52,69.0,3.29,5.8,51.0,5.58,557.68
burn_0132_brightness_decrease.jpg,binary_hsv,True,True,34488,13.26,84.24,7.06,4.86,51.0,4.22,422.08
burn_0059_horizontal_flip.jpg,binary_hsv,True,True,142730,58.25,136.1,8.73,10.18,49.5,18.54,1854.16
burn_0059_vertical_flip.jpg,binary_hsv,True,True,142686,58.23,143.84,8.73,10.18,49.5,18.54,1853.52
burn_0059_rotation_90.jpg,binary_hsv,True,True,142740,58.26,136.8,10.18,8.73,49.5,18.54,1854.47
burn_0059_brightness_increase.jpg,binary_hsv,True,True,179980,71.99,115.95,9.76,10.24,50.0,22.92,2291.51
burn_0059_brightness_decrease.jpg,binary_hsv,True,True,144096,58.81,168.74,9.6,10.34,49.5,18.72,1871.98
burn_0053_horizontal_flip.jpg,binary_hsv,True,True,242833,77.43,58.53,9.14,9.14,56.0,24.65,2464.67
burn_0053_vertical_flip.jpg,binary_hsv,True,True,242812,77.43,58.48,9.14,9.14,56.0,24.65,2464.67
burn_0053_rotation_90.jpg,binary_hsv,True,True,242817,77.43,56.78,9.14,9.14,56.0,24.65,2464.67
burn_0053_brightness_increase.jpg,binary_hsv,True,True,244075,64.53,54.22,8.33,8.33,61.5,20.54,2054.05
burn_0053_brightness_decrease.jpg,binary_hsv,True,True,242750,77.41,57.85,9.14,9.14,56.0,24.64,2464.04
burn_0051_horizontal_flip.jpg,binary_hsv,True,True,29102,11.64,184.55,5.44,7.36,50.0,3.71,370.51
burn_0051_vertical_flip.jpg,binary_hsv,True,True,29060,11.62,187.33,5.44,7.36,50.0,3.7,369.88
