filename,method,coin_detected,coin_in_corner,area_pixels,area_cm2,perimeter_cm,width_cm,height_cm,pixels_per_cm,ratio,percentage
burn_0005_brightness_decrease.jpg,opening,True,True,18774,7.36,15.41,1.58,2.06,50.5,2.34,234.28
burn_0079_horizontal_flip.jpg,opening,True,True,32843,67.86,216.55,22.18,11.27,22.0,21.6,2160.05
burn_0079_vertical_flip.jpg,opening,True,True,32812,67.79,213.79,22.18,11.27,22.0,21.58,2157.82
burn_0079_rotation_90.jpg,opening,True,True,32697,67.56,205.75,11.27,21.82,22.0,21.51,2150.5
burn_0079_brightness_increase.jpg,opening,True,True,56689,111.98,254.59,22.76,13.42,22.5,35.64,3564.43
burn_0079_brightness_decrease.jpg,opening,True,True,32520,70.35,227.47,22.33,11.53,21.5,22.39,2239.31
burn_0152_horizontal_flip.jpg,opening,True,True,18003,37.2,131.24,5.09,13.64,22.0,11.84,1184.11
burn_0152_vertical_flip.jpg,opening,True,True,17512,36.18,140.0,5.09,15.64,22.0,11.52,1151.65
burn_0152_rotation_90.jpg,opening,True,True,17755,36.68,134.62,13.68,5.09,22.0,11.68,1167.56
burn_0152_brightness_increase.jpg,opening,True,True,45389,89.66,206.09,6.4,22.76,22.5,28.54,2853.97
burn_0152_brightness_decrease.jpg,opening,True,True,17719,38.33,105.41,4.09,13.58,21.5,12.2,1220.08
burn_0012_horizontal_flip.jpg,opening,True,True,71896,22.93,65.97,6.14,6.0,56.0,7.3,729.88
burn_0012_vertical_flip.jpg,opening,True,True,71996,22.96,63.71,6.14,6.0,56.0,7.31,730.84
burn_0012_rotation_90.jpg,opening,True,True,71842,22.91,60.12,6.0,6.14,56.0,7.29,729.25
burn_0012_brightness_increase.jpg,opening,True,True,72299,22.65,62.23,6.09,5.95,56.5,7.21,720.97
burn_0012_brightness_decrease.jpg,opening,True,True,72669,23.59,52.62,6.34,6.05,55.5,7.51,750.89
burn_0007_horizontal_flip.jpg,opening,True,True,9755,7.96,32.75,2.97,2.97,35.0,2.53,253.37
burn_0007_vertical_flip.jpg,opening,True,True,9343,7.63,34.16,3.0,2.97,35.0,2.43,242.87
burn_0007_rotation_90.jpg,opening,True,True,9599,7.84,12.19,2.06,1.6,35.0,2.5,249.55
burn_0007_brightness_increase.jpg,opening,True,True,18285,14.93,13.33,1.6,2.06,35.0,4.75,475.24
burn_0007_brightness_decrease.jpg,opening,True,True,9002,7.35,35.67,3.2,2.74,35.0,2.34,233.96
burn_0062_horizontal_flip.jpg,opening,True,True,142478,70.36,100.76,11.38,9.96,45.0,22.4,2239.63
burn_0062_vertical_flip.jpg,opening,True,True,142462,73.59,103.6,11.64,10.18,44.0,23.42,2342.44
burn_0062_rotation_90.jpg,opening,True,True,142497,71.96,107.41,10.09,11.51,44.5,22.91,2290.56
burn_0062_brightness_increase.jpg,opening,True,True,143496,74.12,112.36,11.64,11.07,44.0,23.59,2359.31
burn_0062_brightness_decrease.jpg,opening,True,True,142332,75.22,101.78,11.77,10.3,43.5,23.94,2394.33
burn_0061_horizontal_flip.jpg,opening,True,True,23623,48.81,108.17,6.18,13.45,22.0,15.54,1553.67
burn_0061_vertical_flip.jpg,opening,True,True,23416,48.38,103.92,6.18,13.45,22.0,15.4,1539.98
burn_0061_rotation_90.jpg,opening,True,True,23630,48.82,102.49,13.45,6.18,22.0,15.54,1553.99
burn_0061_brightness_increase.jpg,opening,True,True,58026,114.62,178.02,12.09,17.78,22.5,36.48,3648.47
burn_0061_brightness_decrease.jpg,opening,True,True,23566,50.98,116.95,6.33,13.77,21.5,16.23,1622.74
burn_0156_horizontal_flip.jpg,opening,True,True,9080,18.76,50.44,5.82,4.73,22.0,5.97,597.15
burn_0156_vertical_flip.jpg,opening,True,True,9047,18.69,50.07,5.82,4.73,22.0,5.95,594.92
burn_0156_rotation_90.jpg,opening,True,True,9025,18.65,47.81,4.73,5.82,22.0,5.94,593.65
burn_0156_brightness_increase.jpg,opening,True,True,48085,94.98,186.45,11.38,17.07,22.5,30.23,3023.31
burn_0156_brightness_decrease.jpg,opening,True,True,9103,19.69,46.22,5.95,4.84,21.5,6.27,626.75
burn_0132_horizontal_flip.jpg,opening,True,True,26389,10.15,44.27,3.76,3.92,51.0,3.23,323.08
burn_0132_vertical_flip.jpg,opening,True,True,26516,10.19,43.81,3.27,3.9,51.0,3.24,324.36
burn_0132_rotation_90.jpg,opening,True,True,26582,10.22,43.71,3.92,3.35,51.0,3.25,325.31
burn_0132_brightness_increase.jpg,opening,True,True,36783,14.14,72.83,2.82,5.8,51.0,4.5,450.09
burn_0132_brightness_decrease.jpg,opening,True,True,27161,10.44,43.31,2.67,4.08,51.0,3.32,332.32
burn_0059_horizontal_flip.jpg,opening,True,True,139614,56.98,135.6,8.73,10.18,49.5,18.14,1813.73
burn_0059_vertical_flip.jpg,opening,True,True,139660,57.0,136.97,8.73,10.18,49.5,18.14,1814.37
burn_0059_rotation_90.jpg,opening,True,True,139542,56.95,124.8,10.18,8.57,49.5,18.13,1812.77
burn_0059_brightness_increase.jpg,opening,True,True,178752,71.5,113.98,9.76,10.24,50.0,22.76,2275.92
burn_0059_brightness_decrease.jpg,opening,True,True,141288,57.66,124.39,8.73,10.04,49.5,18.35,1835.37
